Jenis Kelamin,Pekerjaan,Tujuan Kunjungan,Tanggal,Waktu
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
0,3,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
1,1,5,2024-02-28,07:57:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
0,3,0,2024-02-28,11:56:00
1,1,0,2024-02-28,11:56:00
1,1,0,2024-02-28,11:56:00
1,1,0,2024-02-28,11:56:00
1,1,0,2024-02-28,11:56:00
0,0,1,2024-02-29,08:01:00
0,0,1,2024-02-29,08:11:00
1,2,0,2024-02-29,08:16:00
1,2,0,2024-02-29,08:28:00
0,2,0,2024-02-29,08:58:00
1,0,1,2024-02-29,09:05:00
1,0,0,2024-02-29,09:14:00
1,0,0,2024-02-29,09:14:00
0,0,1,2024-02-29,09:16:00
1,0,0,2024-02-29,09:22:00
1,2,0,2024-02-29,09:24:00
1,0,1,2024-02-29,09:37:00
1,0,0,2024-02-29,09:38:00
1,0,1,2024-02-29,09:38:00
1,1,0,2024-02-29,09:38:00
1,0,0,2024-02-29,09:44:00
0,0,1,2024-02-29,09:44:00
1,0,1,2024-02-29,09:50:00
1,0,1,2024-02-29,09:53:00
1,0,0,2024-02-29,09:55:00
1,2,0,2024-02-29,09:55:00
0,2,4,2024-02-29,09:59:00
1,0,0,2024-02-29,10:02:00
1,0,1,2024-02-29,10:04:00
1,0,0,2024-02-29,10:04:00
1,0,0,2024-02-29,10:04:00
1,0,0,2024-02-29,10:06:00
1,1,0,2024-02-29,10:13:00
0,1,0,2024-02-29,10:14:00
1,0,0,2024-02-29,10:14:00
1,0,3,2024-02-29,10:15:00
1,0,3,2024-02-29,10:16:00
1,0,0,2024-02-29,10:25:00
0,0,0,2024-02-29,10:25:00
1,0,0,2024-02-29,10:29:00
0,0,0,2024-02-29,10:31:00
0,0,0,2024-02-29,10:31:00
0,0,0,2024-02-29,10:35:00
1,0,0,2024-02-29,10:35:00
1,0,0,2024-02-29,10:37:00
1,1,0,2024-02-29,10:38:00
1,1,0,2024-02-29,10:46:00
1,2,0,2024-02-29,10:48:00
1,2,0,2024-02-29,10:50:00
1,0,0,2024-02-29,10:50:00
1,0,0,2024-02-29,10:52:00
1,0,0,2024-02-29,10:58:00
0,1,0,2024-02-29,10:59:00
0,1,0,2024-02-29,10:59:00
1,0,0,2024-02-29,11:00:00
0,1,0,2024-02-29,11:01:00
0,4,0,2024-02-29,11:01:00
0,1,2,2024-02-29,11:02:00
0,0,1,2024-02-29,11:02:00
0,0,1,2024-02-29,11:02:00
1,0,1,2024-02-29,11:06:00
1,0,1,2024-02-29,11:07:00
1,0,0,2024-02-29,11:11:00
0,0,3,2024-02-29,11:11:00
1,0,1,2024-02-29,11:15:00
0,0,3,2024-02-29,11:15:00
1,2,0,2024-02-29,11:23:00
1,2,1,2024-02-29,11:26:00
1,0,0,2024-02-29,11:31:00
0,0,0,2024-02-29,11:36:00
1,0,0,2024-02-29,11:38:00
0,0,0,2024-02-29,11:40:00
1,0,0,2024-02-29,11:42:00
1,0,0,2024-02-29,11:48:00
0,0,0,2024-02-29,11:48:00
1,0,0,2024-02-29,11:49:00
1,0,0,2024-02-29,11:50:00
1,0,0,2024-02-29,11:52:00
1,0,0,2024-02-29,11:53:00
1,0,0,2024-02-29,11:55:00
1,0,0,2024-02-29,11:56:00
1,0,0,2024-02-29,11:57:00
1,0,0,2024-02-29,11:59:00
0,1,0,2024-02-29,12:00:00
1,0,0,2024-02-29,12:06:00
1,0,0,2024-02-29,12:08:00
1,2,0,2024-02-29,12:08:00
1,2,0,2024-02-29,12:33:00
0,1,0,2024-02-29,12:35:00
0,0,0,2024-02-29,12:35:00
0,0,0,2024-02-29,12:35:00
0,0,0,2024-02-29,12:35:00
1,0,0,2024-02-29,12:38:00
0,0,0,2024-02-29,12:55:00
1,0,0,2024-02-29,12:55:00
1,0,0,2024-02-29,12:57:00
1,0,0,2024-02-29,12:57:00
1,0,0,2024-02-29,12:57:00
1,0,1,2024-02-29,12:58:00
1,0,1,2024-02-29,13:16:00
1,0,0,2024-02-29,13:22:00
0,1,0,2024-02-29,13:24:00
0,0,0,2024-02-29,13:25:00
0,0,0,2024-02-29,13:25:00
0,0,0,2024-02-29,13:26:00
1,0,0,2024-02-29,13:27:00
0,0,2,2024-02-29,13:32:00
1,0,2,2024-02-29,13:39:00
1,0,0,2024-02-29,13:42:00
1,0,0,2024-02-29,13:42:00
0,0,0,2024-02-29,13:42:00
0,0,2,2024-02-29,13:50:00
1,0,2,2024-02-29,13:51:00
0,0,0,2024-02-29,13:52:00
0,0,0,2024-02-29,13:52:00
0,2,0,2024-02-29,13:52:00
1,0,0,2024-02-29,13:53:00
1,0,0,2024-02-29,13:59:00
1,0,0,2024-02-29,14:04:00
1,0,0,2024-02-29,14:09:00
1,0,1,2024-02-29,14:14:00
1,0,1,2024-02-29,14:14:00
1,0,1,2024-02-29,14:14:00
1,0,1,2024-02-29,14:14:00
1,0,1,2024-02-29,14:15:00
1,0,1,2024-02-29,14:15:00
1,0,1,2024-02-29,14:15:00
1,0,1,2024-02-29,14:15:00
1,0,1,2024-02-29,14:15:00
0,0,0,2024-02-29,14:16:00
0,0,1,2024-02-29,14:16:00
1,0,1,2024-02-29,14:18:00
1,0,1,2024-02-29,14:18:00
1,0,0,2024-02-29,14:22:00
0,0,0,2024-02-29,14:22:00
0,0,0,2024-02-29,14:22:00
1,0,4,2024-02-29,14:28:00
1,0,4,2024-02-29,14:33:00
1,0,0,2024-02-29,14:46:00
0,0,0,2024-02-29,14:48:00
1,0,2,2024-02-29,14:52:00
0,1,4,2024-02-29,15:11:00
1,0,0,2024-02-29,15:14:00
1,0,0,2024-02-29,15:34:00
1,0,0,2024-02-29,15:35:00
0,1,0,2024-02-29,15:36:00
1,1,0,2024-02-29,15:36:00
1,0,0,2024-02-29,15:37:00
0,0,0,2024-02-29,15:48:00
0,0,0,2024-02-29,08:03:00
0,4,0,2024-02-29,08:05:00
1,0,0,2024-02-29,09:01:00
1,0,0,2024-02-29,09:02:00
0,0,1,2024-02-29,09:03:00
1,0,1,2024-02-29,09:03:00
1,1,0,2024-02-29,09:20:00
1,0,0,2024-02-29,09:39:00
1,0,1,2024-02-29,09:40:00
1,0,1,2024-02-29,09:40:00
1,0,1,2024-02-29,09:40:00
0,0,0,2024-02-29,09:53:00
0,0,0,2024-02-29,10:05:00
1,0,1,2024-02-29,10:30:00
0,0,1,2024-02-29,10:30:00
0,0,0,2024-02-29,10:56:00
0,0,0,2024-02-29,10:56:00
0,0,0,2024-02-29,10:56:00
0,0,0,2024-02-29,10:56:00
0,1,0,2024-02-29,11:03:00
0,0,1,2024-02-29,11:04:00
1,0,0,2024-02-29,11:10:00
1,0,0,2024-02-29,11:11:00
1,0,0,2024-02-29,11:13:00
1,0,1,2024-02-29,11:32:00
1,1,0,2024-02-29,11:33:00
0,0,1,2024-02-29,11:36:00
1,0,0,2024-02-29,11:39:00
1,2,4,2024-02-29,11:42:00
1,0,0,2024-02-29,11:43:00
0,0,0,2024-02-29,11:47:00
0,0,1,2024-02-29,11:48:00
1,0,4,2024-02-29,11:58:00
0,0,0,2024-02-29,11:58:00
0,4,0,2024-02-29,12:13:00
1,1,0,2024-02-29,12:15:00
1,1,4,2024-02-29,12:15:00
1,0,0,2024-02-29,12:33:00
0,0,0,2024-02-29,12:38:00
1,0,0,2024-02-29,12:46:00
1,0,1,2024-02-29,12:46:00
1,0,0,2024-02-29,12:46:00
0,0,3,2024-02-29,13:11:00
0,0,0,2024-02-29,13:13:00
1,0,0,2024-02-29,13:14:00
1,0,0,2024-02-29,13:15:00
1,0,4,2024-02-29,13:16:00
1,0,4,2024-02-29,13:44:00
0,2,2,2024-02-29,13:51:00
1,0,0,2024-02-29,13:54:00
1,0,2,2024-02-29,14:04:00
0,0,1,2024-02-29,14:17:00
1,0,4,2024-02-29,14:17:00
1,0,0,2024-02-29,14:17:00
1,0,0,2024-02-29,14:33:00
1,0,0,2024-02-29,14:51:00
1,0,0,2024-02-29,14:51:00
0,0,0,2024-02-29,15:09:00
1,0,0,2024-02-29,15:11:00
0,0,1,2024-02-29,08:35:00
1,0,1,2024-02-29,08:35:00
1,0,1,2024-02-29,08:35:00
1,0,1,2024-02-29,08:35:00
1,0,1,2024-02-29,08:35:00
1,0,1,2024-02-29,08:35:00
1,0,1,2024-02-29,08:35:00
1,0,1,2024-02-29,08:35:00
0,3,5,2024-02-29,09:23:00
0,3,5,2024-02-29,09:23:00
0,3,5,2024-02-29,09:23:00
0,3,5,2024-02-29,09:23:00
0,3,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,1,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,2,5,2024-02-29,09:23:00
1,1,2,2024-02-29,13:28:00
1,1,2,2024-02-29,13:28:00
1,1,2,2024-02-29,13:28:00
1,1,2,2024-02-29,13:28:00
0,0,1,2024-03-01,08:02:00
0,0,0,2024-03-01,08:43:00
0,0,1,2024-03-01,08:44:00
0,0,4,2024-03-01,08:44:00
0,0,4,2024-03-01,09:10:00
1,4,0,2024-03-01,09:19:00
1,0,1,2024-03-01,09:26:00
1,0,1,2024-03-01,09:26:00
1,0,0,2024-03-01,09:27:00
1,0,1,2024-03-01,09:27:00
1,0,0,2024-03-01,09:27:00
1,0,1,2024-03-01,09:27:00
0,0,1,2024-03-01,09:28:00
1,0,4,2024-03-01,09:28:00
1,0,0,2024-03-01,09:30:00
1,1,0,2024-03-01,09:37:00
1,0,4,2024-03-01,09:47:00
1,0,4,2024-03-01,09:49:00
1,0,1,2024-03-01,10:01:00
1,0,0,2024-03-01,10:03:00
1,0,0,2024-03-01,10:03:00
1,0,0,2024-03-01,10:03:00
1,0,0,2024-03-01,10:09:00
1,0,0,2024-03-01,10:10:00
1,0,0,2024-03-01,10:17:00
1,0,0,2024-03-01,10:17:00
1,0,0,2024-03-01,10:21:00
1,0,0,2024-03-01,10:21:00
1,0,0,2024-03-01,10:31:00
1,0,1,2024-03-01,10:38:00
0,2,3,2024-03-01,10:50:00
1,0,0,2024-03-01,11:08:00
1,1,0,2024-03-01,11:42:00
1,1,0,2024-03-01,11:42:00
1,0,3,2024-03-01,12:08:00
1,0,0,2024-03-01,12:36:00
0,4,0,2024-03-01,13:36:00
0,1,0,2024-03-01,13:55:00
1,1,1,2024-03-01,14:00:00
1,1,1,2024-03-01,14:01:00
1,1,1,2024-03-01,14:01:00
1,1,1,2024-03-01,14:01:00
1,1,0,2024-03-01,14:08:00
0,1,2,2024-03-01,14:11:00
1,0,0,2024-03-01,14:11:00
0,1,3,2024-03-01,14:13:00
0,1,3,2024-03-01,14:22:00
1,1,3,2024-03-01,14:23:00
1,1,3,2024-03-01,14:23:00
1,1,3,2024-03-01,14:24:00
1,1,3,2024-03-01,14:25:00
0,1,3,2024-03-01,14:39:00
1,0,3,2024-03-01,14:47:00
1,0,0,2024-03-01,14:48:00
0,7,0,2024-03-01,14:48:00
1,0,0,2024-03-01,08:24:00
1,0,0,2024-03-01,08:24:00
1,0,4,2024-03-01,08:49:00
1,2,0,2024-03-01,09:16:00
1,0,1,2024-03-01,09:26:00
1,0,1,2024-03-01,09:27:00
1,0,1,2024-03-01,09:31:00
1,0,0,2024-03-01,10:03:00
1,0,0,2024-03-01,10:11:00
1,0,0,2024-03-01,10:18:00
0,0,0,2024-03-01,10:28:00
1,6,1,2024-03-01,10:53:00
1,6,1,2024-03-01,10:53:00
1,0,1,2024-03-01,10:54:00
1,0,1,2024-03-01,12:09:00
1,0,1,2024-03-01,12:09:00
1,0,1,2024-03-01,12:10:00
1,0,1,2024-03-01,12:22:00
1,0,1,2024-03-01,12:35:00
1,1,0,2024-03-01,12:40:00
1,1,0,2024-03-01,12:41:00
1,1,0,2024-03-01,12:41:00
1,1,0,2024-03-01,13:38:00
1,1,0,2024-03-01,13:38:00
0,0,1,2024-03-01,13:39:00
1,0,4,2024-03-01,13:53:00
1,0,4,2024-03-01,13:53:00
1,0,4,2024-03-01,13:53:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
0,3,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
1,1,5,2024-03-01,13:54:00
0,0,1,2024-03-04,08:02:00
1,0,1,2024-03-04,08:02:00
0,0,0,2024-03-04,08:15:00
1,0,4,2024-03-04,08:27:00
0,0,0,2024-03-04,08:28:00
1,0,0,2024-03-04,08:39:00
0,2,0,2024-03-04,08:49:00
0,1,0,2024-03-04,08:50:00
0,1,0,2024-03-04,08:50:00
1,0,0,2024-03-04,09:04:00
1,0,0,2024-03-04,09:04:00
1,0,0,2024-03-04,09:04:00
1,0,0,2024-03-04,09:04:00
0,0,0,2024-03-04,09:06:00
1,2,0,2024-03-04,09:30:00
1,2,0,2024-03-04,09:46:00
0,0,0,2024-03-04,10:09:00
1,4,0,2024-03-04,10:09:00
1,0,0,2024-03-04,10:32:00
0,0,1,2024-03-04,10:33:00
1,0,0,2024-03-04,10:38:00
0,0,0,2024-03-04,10:40:00
1,0,0,2024-03-04,10:41:00
1,0,1,2024-03-04,10:41:00
1,1,0,2024-03-04,10:43:00
0,2,3,2024-03-04,10:53:00
1,2,0,2024-03-04,10:54:00
0,2,0,2024-03-04,10:54:00
0,2,1,2024-03-04,11:03:00
1,0,0,2024-03-04,11:14:00
1,2,0,2024-03-04,11:20:00
0,0,1,2024-03-04,11:29:00
1,0,1,2024-03-04,11:41:00
1,0,0,2024-03-04,11:51:00
1,0,0,2024-03-04,11:52:00
1,0,0,2024-03-04,11:52:00
1,0,0,2024-03-04,11:55:00
1,0,1,2024-03-04,12:01:00
0,0,1,2024-03-04,12:04:00
1,0,0,2024-03-04,12:05:00
1,0,0,2024-03-04,12:06:00
1,0,0,2024-03-04,12:06:00
1,0,0,2024-03-04,12:08:00
1,0,0,2024-03-04,12:11:00
1,0,0,2024-03-04,12:11:00
1,0,0,2024-03-04,12:13:00
1,0,3,2024-03-04,12:15:00
1,0,3,2024-03-04,12:15:00
0,0,2,2024-03-04,12:21:00
1,1,0,2024-03-04,12:22:00
1,1,0,2024-03-04,12:22:00
1,1,1,2024-03-04,12:26:00
1,1,0,2024-03-04,12:28:00
1,1,0,2024-03-04,12:28:00
1,0,0,2024-03-04,12:29:00
1,0,0,2024-03-04,12:29:00
1,0,0,2024-03-04,12:43:00
1,0,0,2024-03-04,12:43:00
1,0,0,2024-03-04,12:43:00
1,2,0,2024-03-04,12:56:00
1,2,0,2024-03-04,13:01:00
1,0,0,2024-03-04,13:02:00
0,0,0,2024-03-04,13:03:00
1,0,1,2024-03-04,13:44:00
1,0,1,2024-03-04,13:44:00
1,1,1,2024-03-04,14:00:00
1,1,1,2024-03-04,14:02:00
1,1,1,2024-03-04,14:03:00
1,1,1,2024-03-04,14:04:00
1,1,1,2024-03-04,14:10:00
1,1,0,2024-03-04,14:18:00
1,1,0,2024-03-04,14:19:00
1,1,0,2024-03-04,14:23:00
1,2,0,2024-03-04,14:26:00
1,1,0,2024-03-04,14:27:00
1,0,1,2024-03-04,14:32:00
0,0,1,2024-03-04,14:47:00
1,0,1,2024-03-04,14:49:00
1,0,1,2024-03-04,14:51:00
1,0,1,2024-03-04,14:51:00
1,0,0,2024-03-04,14:51:00
1,0,2,2024-03-04,14:52:00
0,0,0,2024-03-04,15:09:00
1,0,1,2024-03-04,15:14:00
1,0,0,2024-03-04,15:15:00
1,0,0,2024-03-04,15:16:00
0,0,0,2024-03-04,15:17:00
1,0,0,2024-03-04,15:18:00
1,0,0,2024-03-04,15:18:00
1,0,0,2024-03-04,15:24:00
1,0,0,2024-03-04,15:24:00
1,0,0,2024-03-04,15:30:00
1,1,0,2024-03-04,15:41:00
1,1,0,2024-03-04,15:45:00
1,1,0,2024-03-04,15:49:00
1,0,0,2024-03-04,15:50:00
1,0,1,2024-03-04,08:49:00
0,0,1,2024-03-04,10:07:00
1,1,0,2024-03-04,10:53:00
1,0,3,2024-03-04,11:02:00
1,2,0,2024-03-04,11:16:00
1,0,1,2024-03-04,11:25:00
1,0,1,2024-03-04,11:25:00
1,0,1,2024-03-04,11:51:00
1,0,1,2024-03-04,11:51:00
0,0,0,2024-03-04,11:56:00
1,0,1,2024-03-04,12:03:00
1,3,0,2024-03-04,12:07:00
1,0,1,2024-03-04,12:15:00
1,2,0,2024-03-04,12:16:00
1,0,0,2024-03-04,12:24:00
1,1,4,2024-03-04,12:24:00
1,0,0,2024-03-04,12:30:00
1,0,0,2024-03-04,12:30:00
1,1,0,2024-03-04,12:32:00
1,0,2,2024-03-04,12:32:00
1,0,2,2024-03-04,12:33:00
1,4,2,2024-03-04,12:38:00
0,4,0,2024-03-04,12:38:00
0,1,0,2024-03-04,12:52:00
0,1,0,2024-03-04,12:53:00
0,1,0,2024-03-04,12:53:00
1,0,1,2024-03-04,13:14:00
1,0,4,2024-03-04,13:15:00
1,0,0,2024-03-04,13:23:00
1,0,0,2024-03-04,13:23:00
1,1,0,2024-03-04,13:24:00
1,1,2,2024-03-04,13:24:00
1,1,0,2024-03-04,13:25:00
1,0,1,2024-03-04,13:33:00
1,0,1,2024-03-04,13:33:00
1,0,1,2024-03-04,13:34:00
1,0,0,2024-03-04,13:41:00
1,0,0,2024-03-04,13:43:00
1,0,1,2024-03-04,13:56:00
1,0,1,2024-03-04,13:56:00
1,0,1,2024-03-04,14:10:00
1,0,0,2024-03-04,14:18:00
1,1,0,2024-03-04,14:19:00
0,0,1,2024-03-04,14:24:00
1,1,1,2024-03-04,14:25:00
1,0,1,2024-03-04,14:30:00
1,3,2,2024-03-04,15:26:00
0,3,0,2024-03-04,08:15:00
0,3,0,2024-03-04,08:15:00
0,3,0,2024-03-04,08:15:00
0,3,0,2024-03-04,08:15:00
0,3,0,2024-03-04,08:15:00
0,3,0,2024-03-04,08:15:00
0,3,0,2024-03-04,08:15:00
0,3,0,2024-03-04,08:15:00
1,1,0,2024-03-04,08:15:00
1,1,0,2024-03-04,08:15:00
1,1,0,2024-03-04,08:15:00
1,1,0,2024-03-04,08:15:00
1,1,0,2024-03-04,08:15:00
1,1,0,2024-03-04,08:15:00
1,1,0,2024-03-04,08:15:00
1,1,0,2024-03-04,08:15:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
0,2,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,6,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
1,1,5,2024-03-04,08:25:00
0,0,1,2024-03-05,08:01:00
1,0,1,2024-03-05,08:15:00
1,2,0,2024-03-05,08:21:00
0,1,0,2024-03-05,08:21:00
0,1,0,2024-03-05,08:29:00
0,0,0,2024-03-05,08:35:00
1,2,0,2024-03-05,08:38:00
0,1,0,2024-03-05,08:40:00
1,0,0,2024-03-05,08:44:00
1,0,1,2024-03-05,09:04:00
0,0,1,2024-03-05,09:06:00
1,0,1,2024-03-05,09:14:00
0,1,0,2024-03-05,09:15:00
0,0,0,2024-03-05,09:16:00
1,1,1,2024-03-05,09:33:00
1,1,1,2024-03-05,09:38:00
0,2,1,2024-03-05,09:49:00
0,1,1,2024-03-05,09:50:00
0,1,1,2024-03-05,09:50:00
1,4,0,2024-03-05,09:54:00
1,0,0,2024-03-05,09:54:00
0,2,0,2024-03-05,09:58:00
0,2,0,2024-03-05,10:00:00
1,4,0,2024-03-05,10:02:00
0,4,0,2024-03-05,10:05:00
1,4,0,2024-03-05,10:10:00
1,0,4,2024-03-05,10:14:00
